trade_id,person,doc_id,txn_num,asset_name,action,transaction_date,disclosure_date,amount_min,amount_max,asset_class,ticker,source_doc
8b155e26570a,Donald Trump,trump_278t_2026_05_08_equity,2575,HORMEL FOODS CORP,sale,2026-03-17,2026-05-12,1001.0,15000.0,equity,HRL,trump_278t_2026_05_08_equity.pdf
e9efc1f86734,Donald Trump,trump_278t_2026_05_08_equity,2576,ZIUOW GROUP INC CLASS C,sale,2026-03-26,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
9521b2b0daa7,Donald Trump,trump_278t_2026_05_08_equity,2577,SOUTHERN CO,sale,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
d54f30fbba7c,Donald Trump,trump_278t_2026_05_08_equity,2578,POOL CORP,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,POOL,trump_278t_2026_05_08_equity.pdf
8909a1e621d7,Donald Trump,trump_278t_2026_05_08_equity,2579,EQUIFAX INC,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,EFX,trump_278t_2026_05_08_equity.pdf
51b063fdcf26,Donald Trump,trump_278t_2026_05_08_equity,2580,SOFI TECHNOLOGIES INC,sale,2026-02-12,2026-05-12,1001.0,15000.0,equity,SOFI,trump_278t_2026_05_08_equity.pdf
a219677290be,Donald Trump,trump_278t_2026_05_08_equity,2581,Q2HLDGSINC,sale,2026-01-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
e73453862aa2,Donald Trump,trump_278t_2026_05_08_equity,2582,LIVERAMP HLDGS INC,sale,2026-02-26,2026-05-12,1001.0,15000.0,equity,RAMP,trump_278t_2026_05_08_equity.pdf
7394c135b642,Donald Trump,trump_278t_2026_05_08_equity,2570,RAYMOND JAMES FINL INC,purchase,2026-03-26,2026-05-12,1001.0,15000.0,equity,RJF,trump_278t_2026_05_08_equity.pdf
c792c674182b,Donald Trump,trump_278t_2026_05_08_equity,2614,VERSANT MEDIA GROUP INC,sale,2026-03-30,2026-05-12,1001.0,15000.0,equity,VSNT,trump_278t_2026_05_08_equity.pdf
f6840cd2c2ec,Donald Trump,trump_278t_2026_05_08_equity,2480,METLIFEINC,sale,2026-02-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
725735c5d51a,Donald Trump,trump_278t_2026_05_08_equity,2478,ATIASSIAN CORP CLASS A,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
cde9a5945b91,Donald Trump,trump_278t_2026_05_08_equity,2388,MANHATTAN ASSOCS INC,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
9a7b179a5c36,Donald Trump,trump_278t_2026_05_08_equity,2389,FIDELITY NATL INFORMATIO,sale,2026-02-12,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
793b0fcff4ae,Donald Trump,trump_278t_2026_05_08_equity,2390,ASTERA LABS INC,sale,2026-02-12,2026-05-12,1001.0,15000.0,equity,ALAB,trump_278t_2026_05_08_equity.pdf
ac781735c451,Donald Trump,trump_278t_2026_05_08_equity,2391,MANHATTAN ASSOCS INC,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
4bca3a21c4c6,Donald Trump,trump_278t_2026_05_08_equity,2392,ROBINHOOD MKTS INC Cl.ASS A,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
aab901d2584d,Donald Trump,trump_278t_2026_05_08_equity,2393,BLOCK INC A Cl.ASS A,sale,2026-02-12,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
46512616a6a8,Donald Trump,trump_278t_2026_05_08_equity,2394,VISTRA CORP -,sale,2026-03-26,2026-05-12,1001.0,15000.0,equity,VST,trump_278t_2026_05_08_equity.pdf
4e31b3de5654,Donald Trump,trump_278t_2026_05_08_equity,2395,VEEVA SYS INC ClASS A,purchase,2026-02-23,2026-05-12,1001.0,15000.0,equity,VEEV,trump_278t_2026_05_08_equity.pdf
96570b753d6f,Donald Trump,trump_278t_2026_05_08_equity,2396,XYLEM INC,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,XYL,trump_278t_2026_05_08_equity.pdf
4b457c59c46f,Donald Trump,trump_278t_2026_05_08_equity,2397,WILLIS TOWERS WATSON PF,sale,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
b16e8e10692a,Donald Trump,trump_278t_2026_05_08_equity,2398,FNF GROUP CLASS A,purchase,2026-01-12,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
e664cd42146a,Donald Trump,trump_278t_2026_05_08_equity,2399,CHENIERE ENERGY 0INC,sale,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
0c74b1c8ca97,Donald Trump,trump_278t_2026_05_08_equity,2400,GODADDY INC ClASS A,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,GDDY,trump_278t_2026_05_08_equity.pdf
62ed13aea03e,Donald Trump,trump_278t_2026_05_08_equity,2401,IQVIA HLDGS INC,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,IQV,trump_278t_2026_05_08_equity.pdf
67e7c33e9b0a,Donald Trump,trump_278t_2026_05_08_equity,2402,BLOCK H & R INC,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
0d02d6ce76d7,Donald Trump,trump_278t_2026_05_08_equity,2403,CONSTELLATION ENERGY COR,sale,2026-02-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
bd3e2ee89466,Donald Trump,trump_278t_2026_05_08_equity,2404,FIDELITY NATL INFORMATIO,sale,2026-01-12,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
d9197e2fd504,Donald Trump,trump_278t_2026_05_08_equity,2405,AVANOS MED INC,sale,2026-03-30,2026-05-12,1001.0,15000.0,equity,AVNS,trump_278t_2026_05_08_equity.pdf
38bd836c27bd,Donald Trump,trump_278t_2026_05_08_equity,2406,FORD MOTOR CO,sale,2026-03-14,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
0d31da26850e,Donald Trump,trump_278t_2026_05_08_equity,2408,INVITATION HOMES INC,purchase,2026-01-26,2026-05-12,1001.0,15000.0,equity,INVH,trump_278t_2026_05_08_equity.pdf
4217ea179a0d,Donald Trump,trump_278t_2026_05_08_equity,2409,CCC INTELLIGENT SOLUTION,sale,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
93589bb8e194,Donald Trump,trump_278t_2026_05_08_equity,2410,WORLO ACCEP CORPS C NEW,sale,2026-02-26,2026-05-12,1001.0,,other,,trump_278t_2026_05_08_equity.pdf
36bca3341ed9,Donald Trump,trump_278t_2026_05_08_equity,2411,AUTODESK INC,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,ADSK,trump_278t_2026_05_08_equity.pdf
04fdc1eacc2e,Donald Trump,trump_278t_2026_05_08_equity,2412,SNAP INC CLASS A,purchase,2026-02-23,2026-05-12,1001.0,15000.0,equity,SNAP,trump_278t_2026_05_08_equity.pdf
7b5b2b2471dd,Donald Trump,trump_278t_2026_05_08_equity,2413,WELLS FARGO & CO,purchase,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
c66d745fb358,Donald Trump,trump_278t_2026_05_08_equity,2387,TALEN ENERGY CORP NEW ClASS EQUITY,sale,2026-03-26,2026-05-12,1001.0,15000.0,equity,TLN,trump_278t_2026_05_08_equity.pdf
e44c480e0217,Donald Trump,trump_278t_2026_05_08_equity,2414,MSCIINC,sale,2026-02-12,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
358ac4843a2a,Donald Trump,trump_278t_2026_05_08_equity,2386,SNOWFLAKE INC ClASS A,purchase,2026-03-26,2026-05-12,1001.0,15000.0,equity,SNOW,trump_278t_2026_05_08_equity.pdf
a235414f663f,Donald Trump,trump_278t_2026_05_08_equity,2384,EOG RES INC,sale,2026-01-12,2026-05-12,1001.0,15000.0,equity,EOG,trump_278t_2026_05_08_equity.pdf
14c27c0234c1,Donald Trump,trump_278t_2026_05_08_equity,2357,ABBOTT LABS,sale,2026-01-12,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
b2d8cc7217d0,Donald Trump,trump_278t_2026_05_08_equity,2356,HOULIHAN LOKEY INC CLASS A,sale,2026-03-26,2026-05-12,1001.0,,equity,HLI,trump_278t_2026_05_08_equity.pdf
4dad87a9bd32,Donald Trump,trump_278t_2026_05_08_equity,2359,HOULIHAN LOKEY INC CLASS A,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,HLI,trump_278t_2026_05_08_equity.pdf
21879b4b336c,Donald Trump,trump_278t_2026_05_08_equity,2360,CBRE GROUP INC CLASS A,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,CBRE,trump_278t_2026_05_08_equity.pdf
e8c9cd4c1de3,Donald Trump,trump_278t_2026_05_08_equity,2361,GENUINE PARTS CO,purchase,2026-02-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
1f0333d7313b,Donald Trump,trump_278t_2026_05_08_equity,2362,BLOCK INC A CLASS A,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
fbeee461f126,Donald Trump,trump_278t_2026_05_08_equity,2363,ZSCALERINC,sale,2026-02-12,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
92e030830e64,Donald Trump,trump_278t_2026_05_08_equity,2364,DUOLINGO INC CLASS A,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,DUOL,trump_278t_2026_05_08_equity.pdf
c62dcea9592f,Donald Trump,trump_278t_2026_05_08_equity,2365,TYLER TECHNOLOGIES INC,sale,2026-02-12,2026-05-12,1001.0,15000.0,equity,TYL,trump_278t_2026_05_08_equity.pdf
8e6a1cd52852,Donald Trump,trump_278t_2026_05_08_equity,2366,BANK OF AMERICA CORP,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,BAC,trump_278t_2026_05_08_equity.pdf
326e6e888df6,Donald Trump,trump_278t_2026_05_08_equity,2367,CROWDSTRIKE HLDGS INC CLASS A,sale,2026-03-26,2026-05-12,1001.0,15000.0,equity,CRWD,trump_278t_2026_05_08_equity.pdf
03d57e250505,Donald Trump,trump_278t_2026_05_08_equity,2368,VERSANT MEDIA GROUP INC CL A UNSOLICITED,sale,2026-01-06,2026-05-12,1001.0,15000.0,equity,VSNT,trump_278t_2026_05_08_equity.pdf
da1c9b389a63,Donald Trump,trump_278t_2026_05_08_equity,2369,AMERICAN EXPRESS CO,purchase,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
daf1f401afc0,Donald Trump,trump_278t_2026_05_08_equity,2370,BANK OF AMERICA CORP,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,BAC,trump_278t_2026_05_08_equity.pdf
6a52d2043739,Donald Trump,trump_278t_2026_05_08_equity,2373,COINBASE GLOBAL INC CLASS A,sale,2026-03-26,2026-05-12,1001.0,,equity,COIN,trump_278t_2026_05_08_equity.pdf
764d8ba8801f,Donald Trump,trump_278t_2026_05_08_equity,2374,ZEBRA TECHNOLOGIES CORP CLASS A,purchase,2026-03-26,2026-05-12,1001.0,,equity,ZBRA,trump_278t_2026_05_08_equity.pdf
d94cfcf567bf,Donald Trump,trump_278t_2026_05_08_equity,2376,SMUCKER J M CO,sale,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
864d994db931,Donald Trump,trump_278t_2026_05_08_equity,2377,KKR&COINC,purchase,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
b69ceee580aa,Donald Trump,trump_278t_2026_05_08_equity,2378,HUNTINGTON BANCSHARES INC,sale,2026-01-17,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
f0744ab68e57,Donald Trump,trump_278t_2026_05_08_equity,2379,NUTANIX INC ClASS A,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,NTNX,trump_278t_2026_05_08_equity.pdf
5fe277a40227,Donald Trump,trump_278t_2026_05_08_equity,2380,MOLINA HEALTHCARE INC,sale,2026-03-26,2026-05-12,1001.0,15000.0,equity,MOH,trump_278t_2026_05_08_equity.pdf
3cfdeec91cc7,Donald Trump,trump_278t_2026_05_08_equity,2382,NETAPPINC,purchase,2026-01-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
56f3a346f7e5,Donald Trump,trump_278t_2026_05_08_equity,2363,ESSEX PPTY TR INC REIT,sale,2026-02-12,2026-05-12,1001.0,15000.0,reit,ESS,trump_278t_2026_05_08_equity.pdf
ab54701e74c1,Donald Trump,trump_278t_2026_05_08_equity,2385,HUMANA INC,sale,2026-02-12,2026-05-12,1001.0,15000.0,equity,HUM,trump_278t_2026_05_08_equity.pdf
7d3c616c2987,Donald Trump,trump_278t_2026_05_08_equity,2415,GARTNER INC,sale,2026-02-12,2026-05-12,1001.0,15000.0,equity,IT,trump_278t_2026_05_08_equity.pdf
a2adfd84c9e3,Donald Trump,trump_278t_2026_05_08_equity,2416,PERFORMANCE FOOO GROUP C,sale,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
b76c7c4b7c3f,Donald Trump,trump_278t_2026_05_08_equity,2417,APPLOVIN CORP CLASS A,purchase,2026-03-26,2026-05-12,1001.0,15000.0,equity,APP,trump_278t_2026_05_08_equity.pdf
88da7a87210b,Donald Trump,trump_278t_2026_05_08_equity,2449,LPL FINL HLDGS INC,sale,2026-03-26,2026-05-12,,,equity,,trump_278t_2026_05_08_equity.pdf
756e8ceacc40,Donald Trump,trump_278t_2026_05_08_equity,2451,GENERAL MILLS INC,sale,2026-03-26,2026-05-12,1001.0,15000.0,equity,GIS,trump_278t_2026_05_08_equity.pdf
826357dfccf4,Donald Trump,trump_278t_2026_05_08_equity,2452,RLICORP,purchase,2026-03-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
3af8a10b04a1,Donald Trump,trump_278t_2026_05_08_equity,2453,JONES LANG LASALLE INC,sale,2026-01-23,2026-05-12,1001.0,15000.0,equity,JLL,trump_278t_2026_05_08_equity.pdf
ed8c594541bb,Donald Trump,trump_278t_2026_05_08_equity,2454,ZSCALERINC,sale,2026-02-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
dffe61d30c1e,Donald Trump,trump_278t_2026_05_08_equity,2455,SAMSARA INC CLASS A,sale,2026-01-23,2026-05-12,1001.0,15000.0,equity,IOT,trump_278t_2026_05_08_equity.pdf
5cc0a98faf13,Donald Trump,trump_278t_2026_05_08_equity,2456,GODADDY INC CLASS A,sale,2026-02-12,2026-05-12,1001.0,15000.0,equity,GDDY,trump_278t_2026_05_08_equity.pdf
b4a071cb1c3f,Donald Trump,trump_278t_2026_05_08_equity,2457,VULCAN MATtS CO,sale,2026-03-21,2026-05-12,,,other,,trump_278t_2026_05_08_equity.pdf
a8fdbe054de0,Donald Trump,trump_278t_2026_05_08_equity,2458,ACUITY INC.,sale,2026-03-17,2026-05-12,1001.0,15000.0,equity,AYI,trump_278t_2026_05_08_equity.pdf
ee90d892155f,Donald Trump,trump_278t_2026_05_08_equity,2459,GARTNER INC,purchase,2026-03-21,2026-05-12,1001.0,15000.0,equity,IT,trump_278t_2026_05_08_equity.pdf
ee98303929cf,Donald Trump,trump_278t_2026_05_08_equity,2460,BOOZ ALLEN HAMILTON HLDG CLASS A,purchase,2026-02-23,2026-05-12,1001.0,15000.0,equity,BAH,trump_278t_2026_05_08_equity.pdf
ba0396c8f462,Donald Trump,trump_278t_2026_05_08_equity,2461,METLIFEINC,sale,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
0cf22264c848,Donald Trump,trump_278t_2026_05_08_equity,2462,GENERAL MILLS INC,sale,2026-03-17,2026-05-12,1001.0,15000.0,equity,GIS,trump_278t_2026_05_08_equity.pdf
5ac756d0dd22,Donald Trump,trump_278t_2026_05_08_equity,2463,- INVITATION HOMES INC,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,INVH,trump_278t_2026_05_08_equity.pdf
27b1e885af49,Donald Trump,trump_278t_2026_05_08_equity,2464,RYAN SPECIALT Y HOLDINGS CLASS A,sale,2026-01-23,2026-05-12,1001.0,15000.0,equity,RYAN,trump_278t_2026_05_08_equity.pdf
0df85c9e7b30,Donald Trump,trump_278t_2026_05_08_equity,2465,SMURFIT WESTROCK PLC F,sale,2026-03-17,2026-05-12,1001.0,15000.0,equity,SW,trump_278t_2026_05_08_equity.pdf
7032db90eb69,Donald Trump,trump_278t_2026_05_08_equity,2466,MARKEL GROUP INC,sale,2026-03-11,2026-05-12,1001.0,15000.0,equity,MKL,trump_278t_2026_05_08_equity.pdf
75a5dac4f408,Donald Trump,trump_278t_2026_05_08_equity,2467,ROCKET LAB CORP CLASS A,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,RKLB,trump_278t_2026_05_08_equity.pdf
bec62b65583b,Donald Trump,trump_278t_2026_05_08_equity,2468,CAPITAL ONE FINL CORP,sale,2026-01-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
d3617f7a5d51,Donald Trump,trump_278t_2026_05_08_equity,2469,RYAN SPECIALTY HOLDINGS CLASS A,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,RYAN,trump_278t_2026_05_08_equity.pdf
52f862755b3c,Donald Trump,trump_278t_2026_05_08_equity,2470,ALLSTATE CORP,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
2c0021abc070,Donald Trump,trump_278t_2026_05_08_equity,2471,SOLVENTUM CORP,purchase,2026-03-26,2026-05-12,1001.0,15000.0,equity,SOLV,trump_278t_2026_05_08_equity.pdf
bf5d977d751b,Donald Trump,trump_278t_2026_05_08_equity,2472,ATLASSIAN CORP CLASS A,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,TEAM,trump_278t_2026_05_08_equity.pdf
80121387e7df,Donald Trump,trump_278t_2026_05_08_equity,2473,ARES MGMT CORP CLASS A,sale,2026-01-23,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
0a058e833322,Donald Trump,trump_278t_2026_05_08_equity,2476,AGILYSYS INC,sale,2026-01-26,2026-05-12,1001.0,15000.0,equity,AGYS,trump_278t_2026_05_08_equity.pdf
68537a6d4bf2,Donald Trump,trump_278t_2026_05_08_equity,2448,FLEX LTD F,sale,2026-02-12,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
825f5cb3e031,Donald Trump,trump_278t_2026_05_08_equity,2447,FLUTTER ENTMT PLC F,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,FLUT,trump_278t_2026_05_08_equity.pdf
85316fa599da,Donald Trump,trump_278t_2026_05_08_equity,2446,MCCORMICK & CO INC CLASS N,sale,2026-03-26,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
7fbd9174e389,Donald Trump,trump_278t_2026_05_08_equity,2445,TOAST INC CLASS A,sale,2026-02-12,2026-05-12,1001.0,15000.0,equity,TOST,trump_278t_2026_05_08_equity.pdf
05338240862f,Donald Trump,trump_278t_2026_05_08_equity,2418,HUBSPOTINC,purchase,2026-03-17,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
e5b86ca5c16f,Donald Trump,trump_278t_2026_05_08_equity,2419,DRAFTKINGS INC NEW CLASS A,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,DKNG,trump_278t_2026_05_08_equity.pdf
4dd75ca580b3,Donald Trump,trump_278t_2026_05_08_equity,2420,PROCTER & GAMBLE CO,sale,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
0e3539c8ee8d,Donald Trump,trump_278t_2026_05_08_equity,2421,BXPINCREIT,purchase,2026-02-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
6b357e0c72f6,Donald Trump,trump_278t_2026_05_08_equity,2422,METLIFE INC,sale,2026-03-04,2026-05-12,1001.0,15000.0,equity,MET,trump_278t_2026_05_08_equity.pdf
b5a9ed541111,Donald Trump,trump_278t_2026_05_08_equity,2423,WARNER MUSIC GROUP CORP CL A,sale,2026-02-19,2026-05-12,1001.0,15000.0,equity,WMG,trump_278t_2026_05_08_equity.pdf
68fa5d38be02,Donald Trump,trump_278t_2026_05_08_equity,2424,HEWLETT PACKARD ENTERPRISE COMPANY,purchase,2026-01-23,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
f47aa1ee1957,Donald Trump,trump_278t_2026_05_08_equity,2425,EVEREST REINSURANCE GR F,purchase,2026-01-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
8d38007644dd,Donald Trump,trump_278t_2026_05_08_equity,2426,- GUIDEWIRE SOFTWARE INC,sale,2026-02-12,2026-05-12,1001.0,15000.0,equity,GWRE,trump_278t_2026_05_08_equity.pdf
5394662e03b5,Donald Trump,trump_278t_2026_05_08_equity,2427,PAYCOM SOFTWARE INC,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,PAYC,trump_278t_2026_05_08_equity.pdf
479064f69caf,Donald Trump,trump_278t_2026_05_08_equity,2428,HUMANA INC,purchase,2026-02-23,2026-05-12,1001.0,15000.0,equity,HUM,trump_278t_2026_05_08_equity.pdf
cca1a7046536,Donald Trump,trump_278t_2026_05_08_equity,2429,MONGODB INC CLASS A,purchase,2026-03-17,2026-05-12,1001.0,15000.0,equity,MDB,trump_278t_2026_05_08_equity.pdf
e020ee07ebbe,Donald Trump,trump_278t_2026_05_08_equity,2479,PROCORE TECHNOLOGIES INC,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,PCOR,trump_278t_2026_05_08_equity.pdf
90ff02095db7,Donald Trump,trump_278t_2026_05_08_equity,2430,VERISK ANALYTICS INC CLASS A,sale,2026-02-23,2026-05-12,1001.0,15000.0,equity,VRSK,trump_278t_2026_05_08_equity.pdf
9e6387350481,Donald Trump,trump_278t_2026_05_08_equity,2432,ROCKET COMPANIES CLAA CLASS A,sale,2026-03-26,2026-05-12,1001.0,15000.0,equity,RKT,trump_278t_2026_05_08_equity.pdf
2ba259033c78,Donald Trump,trump_278t_2026_05_08_equity,2433,COSTAR GROUP INC,purchase,2026-02-23,2026-05-12,1001.0,15000.0,equity,CSGP,trump_278t_2026_05_08_equity.pdf
ce5229612ed3,Donald Trump,trump_278t_2026_05_08_equity,2434,EQUIFAX INC,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,EFX,trump_278t_2026_05_08_equity.pdf
433749a37739,Donald Trump,trump_278t_2026_05_08_equity,2435,REPUBLIC SVCS INC,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
72518b2efd3a,Donald Trump,trump_278t_2026_05_08_equity,2436,RLICORP,sale,2026-01-21,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
1aea0878d022,Donald Trump,trump_278t_2026_05_08_equity,2437,GLOBAL PMTS INC,sale,2026-01-21,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
4445e428d537,Donald Trump,trump_278t_2026_05_08_equity,2439,INTUIT,purchase,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
3e130aa80925,Donald Trump,trump_278t_2026_05_08_equity,2440,ACI WORLDWIDE INC,sale,2026-01-26,2026-05-12,1001.0,15000.0,equity,ACIW,trump_278t_2026_05_08_equity.pdf
c3c5146d119a,Donald Trump,trump_278t_2026_05_08_equity,2441,ZILLOW GROUP INC CLASS C,purchase,2026-01-21,2026-05-12,1001.0,15000.0,equity,ZG,trump_278t_2026_05_08_equity.pdf
50bc990305c8,Donald Trump,trump_278t_2026_05_08_equity,2442,GRAPHIC PACKAGING HLDG C,purchase,2026-03-26,2026-05-12,1001.0,15000.0,other,,trump_278t_2026_05_08_equity.pdf
8f3ab6fab83e,Donald Trump,trump_278t_2026_05_08_equity,2443,QUALCOMM INC,purchase,2026-02-12,2026-05-12,1001.0,15000.0,equity,QCOM,trump_278t_2026_05_08_equity.pdf
e5d4187ee176,Donald Trump,trump_278t_2026_05_08_equity,2444,LAUDER ESTEE COS INC CLASS A,sale,2026-03-26,2026-05-12,1001.0,15000.0,equity,,trump_278t_2026_05_08_equity.pdf
305067152d46,Donald Trump,trump_278t_2026_05_08_equity,2431,GITLAB INC CLASS A,purchase,2026-02-21,2026-05-12,1001.0,15000.0,equity,GTLB,trump_278t_2026_05_08_equity.pdf
9f3b31e04784,Donald Trump,trump_278t_2026_05_08_equity,3135,CARYANA CO CLASS A,sale,2026-02-12,2026-05-12,15001.0,50000.0,equity,,trump_278t_2026_05_08_equity.pdf
8c55dd14a600,Donald Trump,trump_278t_2026_05_08_equity,3239,INSPIRE MED SYS INC,sale,2026-02-21,2026-05-12,15001.0,,equity,INSP,trump_278t_2026_05_08_equity.pdf
0e0c81ff3be9,Donald Trump,trump_278t_2026_05_08_equity,3137,TOAST INC CLASS A,sale,2026-02-12,2026-05-12,15001.0,50000.0,equity,TOST,trump_278t_2026_05_08_equity.pdf
0df945cd810f,Donald Trump,trump_278t_2026_05_08_equity,867,INTERCONTINENTALEXCHANGE INC I,purchase,2026-01-06,2026-05-12,15001.0,50000.0,equity,ICE,trump_278t_2026_05_08_equity.pdf
dead99a1a216,Donald Trump,trump_278t_2026_05_08_equity,907,TARGET CORP UNSOLICITED IDUrchalO,purchase,2026-03-23,2026-05-12,15001.0,50000.0,equity,,trump_278t_2026_05_08_equity.pdf
e2c767c1247e,Donald Trump,trump_278t_2026_05_08_equity,943,XYLEM INC UNSOLICITED I,purchase,2026-03-23,2026-05-12,15001.0,50000.0,equity,XYL,trump_278t_2026_05_08_equity.pdf
84211546e586,Donald Trump,trump_278t_2026_05_08_equity,944,PEPSICO INC UNSOLICITED I,purchase,2026-03-23,2026-05-12,15001.0,50000.0,equity,PEP,trump_278t_2026_05_08_equity.pdf
56b150308dd8,Donald Trump,trump_278t_2026_05_08_equity,945,Mota Plat!Offfla. Inc IDUrchaso,purchase,2026-01-06,2026-05-12,15001.0,50000.0,equity,,trump_278t_2026_05_08_equity.pdf
35d8899de2c6,Donald Trump,trump_278t_2026_05_08_equity,946,GILEAD SCIENCES INC UNSOLICITED I 31,purchase,2026-02-03,2026-05-12,15001.0,50000.0,equity,GILD,trump_278t_2026_05_08_equity.pdf
a69c8cec0449,Donald Trump,trump_278t_2026_05_08_equity,950,COINBASE GLOBAL INC oun:hase,purchase,2026-03-17,2026-05-12,15001.0,50000.0,equity,COIN,trump_278t_2026_05_08_equity.pdf
df02b9525c5c,Donald Trump,trump_278t_2026_05_08_equity,951,STRYKER CORP UNSOLICITED DUn:hase,purchase,2026-03-23,2026-05-12,15001.0,50000.0,equity,SYK,trump_278t_2026_05_08_equity.pdf
b1e7fed191ba,Donald Trump,trump_278t_2026_05_08_equity,958,EOG RESOURCES INC l)<lrchmo,purchase,2026-01-23,2026-05-12,15001.0,50000.0,equity,EOG,trump_278t_2026_05_08_equity.pdf
